Luigi Pirandello,literature,1934,for his bold and ingenious revival of dramatic and scenic art
Arthur Henderson,peace,1934,for his untiring struggle and his courageous efforts as Chairman of the League of Nations Disarmament Conference 1931-34
Erwin Schrödinger,physics,1933,for the discovery of new productive forms of atomic theory
Paul Adrien Maurice Dirac,physics,1933,for the discovery of new productive forms of atomic theory
Thomas Hunt Morgan,medicine,1933,for his discoveries concerning the role played by the chromosome in heredity
Ivan Alekseyevich Bunin,literature,1933,for the strict artistry with which he has carried on the classical Russian traditions in prose writing
Sir Norman Angell (Ralph Lane),peace,1933,for having exposed by his pen the illusion of war and presented a convincing plea for international cooperation and peace
Werner Karl Heisenberg,physics,1932,"for the creation of quantum mechanics, the application of which has, inter alia, led to the discovery of the allotropic forms of hydrogen"
Irving Langmuir,chemistry,1932,for his discoveries and investigations in surface chemistry
Sir Charles Scott Sherrington,medicine,1932,for their discoveries regarding the functions of neurons
Edgar Douglas Adrian,medicine,1932,for their discoveries regarding the functions of neurons
John Galsworthy,literature,1932,for his distinguished art of narration which takes its highest form in The Forsyte Saga
Carl Bosch,chemistry,1931,in recognition of their contributions to the invention and development of chemical high pressure methods
Friedrich Bergius,chemistry,1931,in recognition of their contributions to the invention and development of chemical high pressure methods
Otto Heinrich Warburg,medicine,1931,for his discovery of the nature and mode of action of the respiratory enzyme
Erik Axel Karlfeldt,literature,1931,The poetry of Erik Axel Karlfeldt
Jane Addams,peace,1931,for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind
Nicholas Murray Butler,peace,1931,for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind
Sir Chandrasekhara Venkata Raman,physics,1930,for his work on the scattering of light and for the discovery of the effect named after him
Hans Fischer,chemistry,1930,for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin
Karl Landsteiner,medicine,1930,for his discovery of human blood groups
Sinclair Lewis,literature,1930,"for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters"
Lars Olof Jonathan (Nathan) Söderblom,peace,1930,for promoting Christian unity and helping create ‘that new attitude of mind which is necessary if peace between nations is to become reality'
Prince Louis-Victor Pierre Raymond de Broglie,physics,1929,for his discovery of the wave nature of electrons
Arthur Harden,chemistry,1929,for their investigations on the fermentation of sugar and fermentative enzymes
Hans Karl August Simon von Euler-Chelpin,chemistry,1929,for their investigations on the fermentation of sugar and fermentative enzymes
Christiaan Eijkman,medicine,1929,for his discovery of the antineuritic vitamin
Sir Frederick Gowland Hopkins,medicine,1929,for his discovery of the growth-stimulating vitamins
Thomas Mann,literature,1929,"principally for his great novel, Buddenbrooks, which has won steadily increased recognition as one of the classic works of contemporary literature"
Frank Billings Kellogg,peace,1929,for his crucial role in bringing about the Briand-Kellogg Pact
Owen Willans Richardson,physics,1928,for his work on the thermionic phenomenon and especially for the discovery of the law named after him
Adolf Otto Reinhold Windaus,chemistry,1928,for the services rendered through his research into the constitution of the sterols and their connection with the vitamins
Charles Jules Henri Nicolle,medicine,1928,for his work on typhus
Sigrid Undset,literature,1928,principally for her powerful descriptions of Northern life during the Middle Ages
Arthur Holly Compton,physics,1927,for his discovery of the effect named after him
Charles Thomson Rees Wilson,physics,1927,for his method of making the paths of electrically charged particles visible by condensation of vapour
Heinrich Otto Wieland,chemistry,1927,for his investigations of the constitution of the bile acids and related substances
Julius Wagner-Jauregg,medicine,1927,for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica
Henri Bergson,literature,1927,in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented
Ferdinand Buisson,peace,1927,for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation
Ludwig Quidde,peace,1927,for their contribution to the emergence in France and Germany of a public opinion which favours peaceful international cooperation
Jean Baptiste Perrin,physics,1926,"for his work on the discontinuous structure of matter, and especially for his discovery of sedimentation equilibrium"
The (Theodor) Svedberg,chemistry,1926,for his work on disperse systems
Johannes Andreas Grib Fibiger,medicine,1926,for his discovery of the Spiroptera carcinoma
Grazia Deledda,literature,1926,for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general
Aristide Briand,peace,1926,for their crucial role in bringing about the Locarno Treaty
Gustav Stresemann,peace,1926,for their crucial role in bringing about the Locarno Treaty
James Franck,physics,1925,for their discovery of the laws governing the impact of an electron upon an atom
Gustav Ludwig Hertz,physics,1925,for their discovery of the laws governing the impact of an electron upon an atom
Richard Adolf Zsigmondy,chemistry,1925,"for his demonstration of the heterogenous nature of colloid solutions and for the methods he used, which have since become fundamental in modern colloid chemistry"
George Bernard Shaw,literature,1925,"for his work which is marked by both idealism and humanity, its stimulating satire often being infused with a singular poetic beauty"
Sir Austen Chamberlain,peace,1925,for his crucial role in bringing about the Locarno Treaty
Charles Gates Dawes,peace,1925,for his crucial role in bringing about the Dawes Plan
Karl Manne Georg Siegbahn,physics,1924,for his discoveries and research in the field of X-ray spectroscopy
Willem Einthoven,medicine,1924,for his discovery of the mechanism of the electrocardiogram
Wladyslaw Stanislaw Reymont,literature,1924,"for his great national epic, The Peasants"
Robert Andrews Millikan,physics,1923,for his work on the elementary charge of electricity and on the photoelectric effect
Fritz Pregl,chemistry,1923,for his invention of the method of micro-analysis of organic substances
Frederick Grant Banting,medicine,1923,for the discovery of insulin
John James Rickard Macleod,medicine,1923,for the discovery of insulin
William Butler Yeats,literature,1923,"for his always inspired poetry, which in a highly artistic form gives expression to the spirit of a whole nation"
Niels Henrik David Bohr,physics,1922,for his services in the investigation of the structure of atoms and of the radiation emanating from them
Francis William Aston,chemistry,1922,"for his discovery, by means of his mass spectrograph, of isotopes, in a large number of non-radioactive elements, and for his enunciation of the whole-number rule"
Archibald Vivian Hill,medicine,1922,for his discovery relating to the production of heat in the muscle
Otto Fritz Meyerhof,medicine,1922,for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle
Jacinto Benavente,literature,1922,for the happy manner in which he has continued the illustrious traditions of the Spanish drama
Fridtjof Nansen,peace,1922,"for his leading role in the repatriation of prisoners of war, in international relief work and as the League of Nations’ High Commissioner for refugees"
Albert Einstein,physics,1921,"for his services to Theoretical Physics, and especially for his discovery of the law of the photoelectric effect"
Frederick Soddy,chemistry,1921,"for his contributions to our knowledge of the chemistry of radioactive substances, and his investigations into the origin and nature of isotopes"
Anatole France,literature,1921,"in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament"
Karl Hjalmar Branting,peace,1921,for their lifelong contributions to the cause of peace and organized internationalism
Christian Lous Lange,peace,1921,for their lifelong contributions to the cause of peace and organized internationalism
Charles Edouard Guillaume,physics,1920,in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys
Walther Hermann Nernst,chemistry,1920,in recognition of his work in thermochemistry
Schack August Steenberg Krogh,medicine,1920,for his discovery of the capillary motor regulating mechanism
Knut Pedersen Hamsun,literature,1920,"for his monumental work, Growth of the Soil"
Léon Victor Auguste Bourgeois,peace,1920,for his longstanding contribution to the cause of peace and justice and his prominent role in the establishment of the League of Nations
Johannes Stark,physics,1919,for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields
Jules Bordet,medicine,1919,for his discoveries relating to immunity
Carl Friedrich Georg Spitteler,literature,1919,"in special appreciation of his epic, Olympian Spring"
Thomas Woodrow Wilson,peace,1919,for his role as founder of the League of Nations
Max Karl Ernst Ludwig Planck,physics,1918,in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta
Fritz Haber,chemistry,1918,for the synthesis of ammonia from its elements
Charles Glover Barkla,physics,1917,for his discovery of the characteristic Röntgen radiation of the elements
Karl Adolph Gjellerup,literature,1917,"for his varied and rich poetry, which is inspired by lofty ideals"
Henrik Pontoppidan,literature,1917,for his authentic descriptions of present-day life in Denmark
"Comité international de la Croix Rouge (International Committee of the Red Cross)
",peace,1917,for the efforts to take care of wounded soldiers and prisoners of war and their families
Carl Gustaf Verner von Heidenstam,literature,1916,in recognition of his significance as the leading representative of a new era in our literature
Sir William Henry Bragg,physics,1915,for their services in the analysis of crystal structure by means of X-rays
William Lawrence Bragg,physics,1915,for their services in the analysis of crystal structure by means of X-rays
Richard Martin Willstätter,chemistry,1915,"for his researches on plant pigments, especially chlorophyll"
Romain Rolland,literature,1915,as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings
Max von Laue,physics,1914,for his discovery of the diffraction of X-rays by crystals
Theodore William Richards,chemistry,1914,in recognition of his accurate determinations of the atomic weight of a large number of chemical elements
Robert Bárány,medicine,1914,for his work on the physiology and pathology of the vestibular apparatus
Heike Kamerlingh Onnes,physics,1913,"for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium"
Alfred Werner,chemistry,1913,in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry
Charles Robert Richet,medicine,1913,in recognition of his work on anaphylaxis
Rabindranath Tagore,literature,1913,"because of his profoundly sensitive, fresh and beautiful verse, by which, with consummate skill, he has made his poetic thought, expressed in his own English words, a part of the literature of the West"
Henri La Fontaine,peace,1913,for his unparalleled contribution to the organization of peaceful internationalism
Nils Gustaf Dalén,physics,1912,for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys
Victor Grignard,chemistry,1912,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry"
Paul Sabatier,chemistry,1912,for his method of hydrogenating organic compounds in the presence of finely disintegrated metals whereby the progress of organic chemistry has been greatly advanced in recent years
Alexis Carrel,medicine,1912,in recognition of his work on vascular suture and the transplantation of blood vessels and organs
Gerhart Johann Robert Hauptmann,literature,1912,"primarily in recognition of his fruitful, varied and outstanding production in the realm of dramatic art"
Elihu Root,peace,1912,for bringing about better understanding between the countries of North and South America and initiating important arbitration agreements between the United States and other countries
Wilhelm Wien,physics,1911,for his discoveries regarding the laws governing the radiation of heat
"Marie Curie, née Sklodowska",chemistry,1911,"in recognition of her services to the advancement of chemistry by the discovery of the elements radium and polonium, by the isolation of radium and the study of the nature and compounds of this remarkable element"
Allvar Gullstrand,medicine,1911,for his work on the dioptrics of the eye
Count Maurice (Mooris) Polidore Marie Bernhard Maeterlinck,literature,1911,"in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers’ own feelings and stimulate their imaginations"
Tobias Michael Carel Asser,peace,1911,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations"
Alfred Hermann Fried,peace,1911,"for his effort to expose and fight what he considers to be the main cause of war, namely, the anarchy in international relations"
Johannes Diderik van der Waals,physics,1910,for his work on the equation of state for gases and liquids
Otto Wallach,chemistry,1910,in recognition of his services to organic chemistry and the chemical industry by his pioneer work in the field of alicyclic compounds
Albrecht Kossel,medicine,1910,"in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins, including the nucleic substances"
Paul Johann Ludwig Heyse,literature,1910,"as a tribute to the consummate artistry, permeated with idealism, which he has demonstrated during his long productive career as a lyric poet, dramatist, novelist and writer of world-renowned short stories"
"Bureau international permanent de la Paix (Permanent International Peace Bureau)
",peace,1910,"for acting as a link between the peace societies of the various countries, and helping them to organize the world rallies of the international peace movement"
Guglielmo Marconi,physics,1909,in recognition of their contributions to the development of wireless telegraphy
Karl Ferdinand Braun,physics,1909,in recognition of their contributions to the development of wireless telegraphy
Wilhelm Ostwald,chemistry,1909,in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction
Emil Theodor Kocher,medicine,1909,"for his work on the physiology, pathology and surgery of the thyroid gland"
Selma Ottilia Lovisa Lagerlöf,literature,1909,"in appreciation of the lofty idealism, vivid imagination and spiritual perception that characterize her writings"
Auguste Marie François Beernaert,peace,1909,for their prominent position in the international movement for peace and arbitration
"Paul Henri Benjamin Balluet d’Estournelles de Constant, Baron de Constant de Rebecque",peace,1909,for their prominent position in the international movement for peace and arbitration
Gabriel Lippmann,physics,1908,for his method of reproducing colours photographically based on the phenomenon of interference
Ernest Rutherford,chemistry,1908,"for his investigations into the disintegration of the elements, and the chemistry of radioactive substances"
Ilya Ilyich Mechnikov,medicine,1908,in recognition of their work on immunity
Paul Ehrlich,medicine,1908,in recognition of their work on immunity
Rudolf Christoph Eucken,literature,1908,"in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life"
Klas Pontus Arnoldson,peace,1908,"for their long time work for the cause of peace as politicians, peace society leaders, orators and authors"
Fredrik Bajer,peace,1908,"for their long time work for the cause of peace as politicians, peace society leaders, orators and authors"
Albert Abraham Michelson,physics,1907,for his optical precision instruments and the spectroscopic and metrological investigations carried out with their aid
Eduard Buchner,chemistry,1907,for his biochemical researches and his discovery of cell-free fermentation
Charles Louis Alphonse Laveran,medicine,1907,in recognition of his work on the role played by protozoa in causing diseases
Rudyard Kipling,literature,1907,"in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author"
Ernesto Teodoro Moneta,peace,1907,"for his work in the press and in peace meetings, both public and private, for an understanding between France and Italy"
Louis Renault,peace,1907,for his decisive influence upon the conduct and outcome of the Hague and Geneva Conferences
Joseph John Thomson,physics,1906,in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases
Henri Moissan,chemistry,1906,"in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him"
Camillo Golgi,medicine,1906,in recognition of their work on the structure of the nervous system
Santiago Ramón y Cajal,medicine,1906,in recognition of their work on the structure of the nervous system
Giosuè Carducci,literature,1906,"not only in consideration of his deep learning and critical research, but above all as a tribute to the creative energy, freshness of style, and lyrical force which characterize his poetic masterpieces"
Theodore Roosevelt,peace,1906,"for his role in bringing to an end the bloody war recently waged between two of the world’s great powers, Japan and Russia"
Philipp Eduard Anton von Lenard,physics,1905,for his work on cathode rays
Johann Friedrich Wilhelm Adolf von Baeyer,chemistry,1905,"in recognition of his services in the advancement of organic chemistry and the chemical industry, through his work on organic dyes and hydroaromatic compounds"
Robert Koch,medicine,1905,for his investigations and discoveries in relation to tuberculosis
Henryk Sienkiewicz,literature,1905,because of his outstanding merits as an epic writer
Bertha von Suttner,peace,1905,for her audacity to oppose the horrors of war
Lord Rayleigh (John William Strutt),physics,1904,for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies
Sir William Ramsay,chemistry,1904,"in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system"
Ivan Petrovich Pavlov,medicine,1904,"in recognition of his work on the physiology of digestion, through which knowledge on vital aspects of the subject has been transformed and enlarged"
Frédéric Mistral,literature,1904,"in recognition of the fresh originality and true inspiration of his poetic production, which faithfully reflects the natural scenery and native spirit of his people, and, in addition, his significant work as a Provençal philologist"
José Echegaray y Eizaguirre,literature,1904,"in recognition of the numerous and brilliant compositions which, in an individual and original manner, have revived the great traditions of the Spanish drama"
"Institut de droit international (Institute of International Law)
",peace,1904,for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane
Antoine Henri Becquerel,physics,1903,in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity
Pierre Curie,physics,1903,in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel
"Marie Curie, née Sklodowska",physics,1903,in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel
Svante August Arrhenius,chemistry,1903,in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation
Niels Ryberg Finsen,medicine,1903,"in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science"
Bjørnstjerne Martinus Bjørnson,literature,1903,"as a tribute to his noble, magnificent and versatile poetry, which has always been distinguished by both the freshness of its inspiration and the rare purity of its spirit"
William Randal Cremer,peace,1903,for his longstanding and devoted effort in favour of the ideas of peace and arbitration
Hendrik Antoon Lorentz,physics,1902,in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena
Pieter Zeeman,physics,1902,in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena
Hermann Emil Fischer,chemistry,1902,in recognition of the extraordinary services he has rendered by his work on sugar and purine syntheses
Ronald Ross,medicine,1902,"for his work on malaria, by which he has shown how it enters the organism and thereby has laid the foundation for successful research on this disease and methods of combating it"
Christian Matthias Theodor Mommsen,literature,1902,"the greatest living master of the art of historical writing, with special reference to his monumental work, A history of Rome"
Élie Ducommun,peace,1902,for his untiring and skilful directorship of the Bern Peace Bureau
Charles Albert Gobat,peace,1902,for his eminently practical administration of the Inter-Parliamentary Union
Wilhelm Conrad Röntgen,physics,1901,in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him
Jacobus Henricus van ‘t Hoff,chemistry,1901,in recognition of the extraordinary services he has rendered by the discovery of the laws of chemical dynamics and osmotic pressure in solutions
Emil Adolf von Behring,medicine,1901,"for his work on serum therapy, especially its application against diphtheria, by which he has opened a new road in the domain of medical science and thereby placed in the hands of the physician a victorious weapon against illness and deaths"
Sully Prudhomme,literature,1901,"in special recognition of his poetic composition, which gives evidence of lofty idealism, artistic perfection and a rare combination of the qualities of both heart and intellect"
Jean Henry Dunant,peace,1901,for his humanitarian efforts to help wounded soldiers and create international understanding
Frédéric Passy,peace,1901,"for his lifelong work for international peace conferences, diplomacy and arbitration"
George J. Stigler,economics,1982,"for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation"
Nicolaas Bloembergen,physics,1981,for their contribution to the development of laser spectroscopy
Arthur Leonard Schawlow,physics,1981,for their contribution to the development of laser spectroscopy
Kai M. Siegbahn,physics,1981,for his contribution to the development of high-resolution electron spectroscopy
Kenichi Fukui,chemistry,1981,"for their theories, developed independently, concerning the course of chemical reactions"
Roald Hoffmann,chemistry,1981,"for their theories, developed independently, concerning the course of chemical reactions"
Roger W. Sperry,medicine,1981,for his discoveries concerning the functional specialization of the cerebral hemispheres
David H. Hubel,medicine,1981,for their discoveries concerning information processing in the visual system
Torsten N. Wiesel,medicine,1981,for their discoveries concerning information processing in the visual system
Elias Canetti,literature,1981,"for writings marked by a broad outlook, a wealth of ideas and artistic power"
"Office of the United Nations High Commissioner for Refugees (UNHCR)
",peace,1981,for promoting the fundamental rights of refugees
James Tobin,economics,1981,"for his analysis of financial markets and their relations to expenditure decisions, employment, production and prices"
James Watson Cronin,physics,1980,for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons
Val Logsdon Fitch,physics,1980,for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons
Paul Berg,chemistry,1980,"for his fundamental studies of the biochemistry of nucleic acids, with particular regard to recombinant-DNA"
Walter Gilbert,chemistry,1980,for their contributions concerning the determination of base sequences in nucleic acids
Frederick Sanger,chemistry,1980,for their contributions concerning the determination of base sequences in nucleic acids
Baruj Benacerraf,medicine,1980,for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions
Jean Dausset,medicine,1980,for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions
George D. Snell,medicine,1980,for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions
Czeslaw Milosz,literature,1980,who with uncompromising clear-sightedness voices man’s exposed condition in a world of severe conflicts
Adolfo Pérez Esquivel,peace,1980,"for being a source of inspiration to repressed people, especially in Latin America"
Lawrence R. Klein,economics,1980,for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies
Sheldon Lee Glashow,physics,1979,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current"
Abdus Salam,physics,1979,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current"
Steven Weinberg,physics,1979,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current"
Herbert C. Brown,chemistry,1979,"for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis"
Georg Wittig,chemistry,1979,"for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis"
Allan M. Cormack,medicine,1979,for the development of computer assisted tomography
Godfrey N. Hounsfield,medicine,1979,for the development of computer assisted tomography
Odysseus Elytis,literature,1979,"for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man’s struggle for freedom and creativeness"
"Mother Teresa
",peace,1979,for her work for bringing help to suffering humanity
Theodore W. Schultz,economics,1979,for their pioneering research into economic development research with particular consideration of the problems of developing countries
Sir Arthur Lewis,economics,1979,for their pioneering research into economic development research with particular consideration of the problems of developing countries
Pyotr Leonidovich Kapitsa,physics,1978,for his basic inventions and discoveries in the area of low-temperature physics
Arno Allan Penzias,physics,1978,for their discovery of cosmic microwave background radiation
Robert Woodrow Wilson,physics,1978,for their discovery of cosmic microwave background radiation
Peter D. Mitchell,chemistry,1978,for his contribution to the understanding of biological energy transfer through the formulation of the chemiosmotic theory
Werner Arber,medicine,1978,for the discovery of restriction enzymes and their application to problems of molecular genetics
Daniel Nathans,medicine,1978,for the discovery of restriction enzymes and their application to problems of molecular genetics
Hamilton O. Smith,medicine,1978,for the discovery of restriction enzymes and their application to problems of molecular genetics
Isaac Bashevis Singer,literature,1978,"for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life"
Mohamed Anwar al-Sadat,peace,1978,for jointly having negotiated peace between Egypt and Israel in 1978
Menachem Begin,peace,1978,for jointly having negotiated peace between Egypt and Israel in 1978
Herbert A. Simon,economics,1978,for his pioneering research into the decision-making process within economic organizations
Philip Warren Anderson,physics,1977,for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems
Sir Nevill Francis Mott,physics,1977,for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems
John Hasbrouck Van Vleck,physics,1977,for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems
Ilya Prigogine,chemistry,1977,"for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures"
Roger Guillemin,medicine,1977,for their discoveries concerning the peptide hormone production of the brain
Andrew V. Schally,medicine,1977,for their discoveries concerning the peptide hormone production of the brain
Rosalyn Yalow,medicine,1977,for the development of radioimmunoassays of peptide hormones
Vicente Aleixandre,literature,1977,"for a creative poetic writing which illuminates man’s condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars"
"Amnesty International
",peace,1977,for worldwide respect for human rights
Bertil Ohlin,economics,1977,for their pathbreaking contribution to the theory of international trade and international capital movements
James E. Meade,economics,1977,for their pathbreaking contribution to the theory of international trade and international capital movements
Burton Richter,physics,1976,for their pioneering work in the discovery of a heavy elementary particle of a new kind
Samuel Chao Chung Ting,physics,1976,for their pioneering work in the discovery of a heavy elementary particle of a new kind
William N. Lipscomb,chemistry,1976,for his studies on the structure of boranes illuminating problems of chemical bonding
Baruch S. Blumberg,medicine,1976,for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases
D. Carleton Gajdusek,medicine,1976,for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases
Saul Bellow,literature,1976,for the human understanding and subtle analysis of contemporary culture that are combined in his work
Betty Williams,peace,1976,for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland
Mairead Corrigan,peace,1976,for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland
Milton Friedman,economics,1976,"for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy"
Aage Niels Bohr,physics,1975,for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection
Ben Roy Mottelson,physics,1975,for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection
Leo James Rainwater,physics,1975,for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection
John Warcup Cornforth,chemistry,1975,for his work on the stereochemistry of enzyme-catalyzed reactions
Vladimir Prelog,chemistry,1975,for his research into the stereochemistry of organic molecules and reactions
David Baltimore,medicine,1975,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell
Renato Dulbecco,medicine,1975,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell
Howard Martin Temin,medicine,1975,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell
Eugenio Montale,literature,1975,"for his distinctive poetry which, with great artistic sensitivity, has interpreted human values under the sign of an outlook on life with no illusions"
Andrei Dmitrievich Sakharov,peace,1975,"for his struggle for human rights in the Soviet Union, for disarmament and cooperation between all nations"
Leonid Vitaliyevich Kantorovich,economics,1975,for their contributions to the theory of optimum allocation of resources
Tjalling C. Koopmans,economics,1975,for their contributions to the theory of optimum allocation of resources
Sir Martin Ryle,physics,1974,"for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars"
Antony Hewish,physics,1974,"for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars"
Paul J. Flory,chemistry,1974,"for his fundamental achievements, both theoretical and experimental, in the physical chemistry of the macromolecules"
Albert Claude,medicine,1974,for their discoveries concerning the structural and functional organization of the cell
Christian de Duve,medicine,1974,for their discoveries concerning the structural and functional organization of the cell
George E. Palade,medicine,1974,for their discoveries concerning the structural and functional organization of the cell
Eyvind Johnson,literature,1974,"for a narrative art, far-seeing in lands and ages, in the service of freedom"
Harry Martinson,literature,1974,for writings that catch the dewdrop and reflect the cosmos
Seán MacBride,peace,1974,for his efforts to secure and develop human rights throughout the world
Eisaku Sato,peace,1974,for his contribution to stabilize conditions in the Pacific rim area and for signing the Nuclear Non-Proliferation Treaty
Gunnar Myrdal,economics,1974,"for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena"
Friedrich August von Hayek,economics,1974,"for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena"
Leo Esaki,physics,1973,"for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively"
Ivar Giaever,physics,1973,"for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively"
Brian David Josephson,physics,1973,"for his theoretical predictions of the properties of a supercurrent through a tunnel barrier, in particular those phenomena which are generally known as the Josephson effects"
Ernst Otto Fischer,chemistry,1973,"for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds"
Geoffrey Wilkinson,chemistry,1973,"for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds"
Karl von Frisch,medicine,1973,for their discoveries concerning organization and elicitation of individual and social behaviour patterns
Konrad Lorenz,medicine,1973,for their discoveries concerning organization and elicitation of individual and social behaviour patterns
Nikolaas Tinbergen,medicine,1973,for their discoveries concerning organization and elicitation of individual and social behaviour patterns
Patrick White,literature,1973,for an epic and psychological narrative art which has introduced a new continent into literature
Henry A. Kissinger,peace,1973,for jointly having negotiated a cease fire in Vietnam in 1973
"Le Duc Tho
",peace,1973,for jointly having negotiated a cease fire in Vietnam in 1973
Wassily Leontief,economics,1973,for the development of the input-output method and for its application to important economic problems
John Bardeen,physics,1972,"for their jointly developed theory of superconductivity, usually called the BCS-theory"
Leon Neil Cooper,physics,1972,"for their jointly developed theory of superconductivity, usually called the BCS-theory"
John Robert Schrieffer,physics,1972,"for their jointly developed theory of superconductivity, usually called the BCS-theory"
